,group,names,scores,logfoldchanges,pvals,pvals_adj,experiment
46766,24m,Ccl8,4.896727,2.4526222,9.744597833032815e-07,0.0002971953149077715,Kidney_macrophage
31187,18m,A430084P05Rik,11.48362,2.3981411,1.5946249555643445e-30,8.566985106100858e-28,Kidney_macrophage
31182,18m,C3ar1,11.990411,2.3850687,3.989232435569577e-33,2.58967672275725e-30,Kidney_macrophage
15582,3m,A430084P05Rik,6.2214355,2.365142,4.926259443970602e-10,2.558370737902066e-06,Kidney_macrophage
15597,3m,Mgl2,5.325359,2.2848594,1.0075399020324548e-07,7.848735836832824e-05,Kidney_macrophage
31197,18m,Ccr5,10.839529,2.2712903,2.2361995127046813e-27,7.742219646208652e-25,Kidney_macrophage
37,1m,St3gal6,7.024492,2.262669,2.1484710079721157e-12,5.578863050700927e-10,Kidney_macrophage
3,1m,Slamf9,10.05285,2.2610145,8.924805311561763e-24,3.1857657700799396e-20,Kidney_macrophage
31479,18m,Cxcl14,3.2392595,2.193946,0.0011984047479758262,0.01969530165977149,Kidney_macrophage
31251,18m,Tnfsf13b,7.1664915,2.1669655,7.694422539095958e-13,8.045577393229197e-11,Kidney_macrophage
15640,3m,Fkbp5,3.7360997,2.154996,0.00018689661907275848,0.03131020779735029,Kidney_macrophage
9,1m,Cadm1,9.07668,2.1485608,1.1193651301773793e-19,1.5854280661966882e-16,Kidney_macrophage
46791,24m,Pon3,4.081687,2.14623,4.470995259910378e-05,0.006057226621687277,Kidney_macrophage
31185,18m,Lilra5,11.550733,2.130091,7.319382229596499e-31,4.223554634707906e-28,Kidney_macrophage
46825,24m,Folr2,3.431152,2.1006308,0.000601023387728951,0.04396218019162937,Kidney_macrophage
49,1m,Slco2b1,6.4550443,2.0493946,1.0818715425436723e-10,2.0555559308329774e-08,Kidney_macrophage
15611,3m,Gadd45g,4.6579814,2.0351903,3.1932530030335093e-06,0.0013819689385350575,Kidney_macrophage
46789,24m,C4b,4.1083007,2.0015562,3.98580926635663e-05,0.005697147556865715,Kidney_macrophage
15605,3m,Rpl34-ps1,4.7804265,1.9241166,1.749236634044358e-06,0.0009084368919470366,Kidney_macrophage
15585,3m,Slamf9,5.975533,1.9174306,2.2933885248143732e-09,5.822910200892799e-06,Kidney_macrophage
15615,3m,BC028528,4.5608344,1.9165312,5.095071423478042e-06,0.0019361271409216558,Kidney_macrophage
46793,24m,Gpr34,4.013989,1.9036825,5.970114600542973e-05,0.007751198789704959,Kidney_macrophage
15601,3m,5430435G22Rik,5.0991893,1.8878258,3.4111162403713877e-07,0.00021775425203884679,Kidney_macrophage
46819,24m,Rab11fip5,3.5113254,1.8785431,0.0004458781202895728,0.03490844780960575,Kidney_macrophage
15618,3m,Cyp27a1,4.336689,1.8570048,1.4464517806332133e-05,0.004694941404638638,Kidney_macrophage
15624,3m,Klk1,4.0695353,1.8191556,4.710697677923447e-05,0.012653908590008155,Kidney_macrophage
46742,24m,Mrc1,6.5339594,1.7171175,6.405322446119538e-11,1.995898474210848e-07,Kidney_macrophage
46802,24m,Clec10a,3.897222,1.6826502,9.730242583621104e-05,0.011313222347225135,Kidney_macrophage
46740,24m,Ms4a7,7.901397,1.6381103,2.7579433119335267e-15,4.2968756799924346e-11,Kidney_macrophage
43632,30m,Ltf,4.2875605,1.25077,1.806459423289407e-05,0.027092361804453947,Bone-Marrow_erythroblast
43637,30m,S100a6,4.0345244,1.1440674,5.471303149535587e-05,0.040989642112337785,Bone-Marrow_erythroblast
43634,30m,Rpl38,4.2594457,0.70022714,2.0493465812748825e-05,0.027092361804453947,Bone-Marrow_erythroblast
43631,30m,H2afz,4.3508196,0.69974315,1.3562951887324302e-05,0.024654055793183752,Bone-Marrow_erythroblast
43635,30m,Rps11,4.139956,0.6700324,3.473722851654134e-05,0.0388575982375034,Bone-Marrow_erythroblast
43629,30m,Rpl10a,4.3836207,0.6597712,1.1672290121147435e-05,0.024510606097410643,Bone-Marrow_erythroblast
43627,30m,Rps2,5.1614733,0.59612465,2.450138579201979e-07,0.0017814957609377591,Bone-Marrow_erythroblast
43626,30m,Retnlg,5.6417737,0.5887295,1.6830712860192035e-08,0.0002447522264129126,Bone-Marrow_erythroblast
43639,30m,Rps19,3.9665794,0.40438432,7.291151336001214e-05,0.04609909683831724,Bone-Marrow_erythroblast
43630,30m,Rpsa,4.381278,0.37982544,1.179853133557107e-05,0.024510606097410643,Bone-Marrow_erythroblast
13,1m,Oas1a,5.9099708,2.1899252,3.421689169968232e-09,1.3128813696484967e-07,Bone-Marrow_granulocyte
94,1m,Anxa6,4.096751,2.1494343,4.189885435120582e-05,0.0011367409327896175,Bone-Marrow_granulocyte
9,1m,Rasl11b,6.147959,1.8515667,7.848608390812424e-10,3.109930877907201e-08,Bone-Marrow_granulocyte
100,1m,Wdfy1,4.036587,1.4327656,5.423436109191904e-05,0.001444461683147778,Bone-Marrow_granulocyte
311,1m,Gm19897,3.0090964,1.310664,0.002620259867738469,0.04629868650869115,Bone-Marrow_granulocyte
273,1m,Acot1,3.1443408,1.3049421,0.001664615326081432,0.031234627189517656,Bone-Marrow_granulocyte
5,1m,Ifi27l2a,7.414189,1.2877462,1.2237163303393272e-13,5.6492961510458725e-12,Bone-Marrow_granulocyte
1,1m,Acsl1,8.690178,1.1662749,3.618735293549559e-18,1.8929370013956004e-16,Bone-Marrow_granulocyte
44017,30m,C130026I21Rik,6.609942,1.123778,3.8447093206070125e-11,1.3804879738337575e-09,Bone-Marrow_granulocyte
248,1m,Camk1,3.2307775,1.1209145,0.0012345401280931347,0.024162426033284477,Bone-Marrow_granulocyte
4,1m,Olfml2b,7.5249357,1.119174,5.274634647531389e-14,2.4903810728701775e-12,Bone-Marrow_granulocyte
14775,18m,Tarm1,3.2341754,1.0471629,0.0012199444778876866,0.024811793842577257,Bone-Marrow_granulocyte
14753,18m,Bcl3,3.3159306,1.027575,0.0009133851370973771,0.01927786163087091,Bone-Marrow_granulocyte
14615,18m,Hmox1,4.3198905,0.96069556,1.5610680373640207e-05,0.0004719553305477669,Bone-Marrow_granulocyte
14667,18m,Hgsnat,3.8333952,0.928408,0.0001263865895870239,0.003281988903168753,Bone-Marrow_granulocyte
14583,18m,Tlr2,4.7866464,0.89807475,1.6959141120722056e-06,5.735344887849771e-05,Bone-Marrow_granulocyte
44100,30m,Gypa,4.735634,0.88461536,2.183717576643546e-06,5.301439231978372e-05,Bone-Marrow_granulocyte
14608,18m,Slc28a2,4.4201617,0.884031,9.862697525175304e-06,0.00030450816860106,Bone-Marrow_granulocyte
14547,18m,Il1rn,7.165988,0.87255824,7.72274914936649e-13,3.832908468603669e-11,Bone-Marrow_granulocyte
44078,30m,Wasf2,5.0863357,0.85671574,3.6504779069257245e-07,9.959709141184595e-06,Bone-Marrow_granulocyte
14544,18m,Mpo,7.8436847,0.8491836,4.3751496192499015e-15,2.3564231764122984e-13,Bone-Marrow_granulocyte
14749,18m,Acta2,3.348991,0.82478803,0.0008110643456767985,0.017243417711742696,Bone-Marrow_granulocyte
14574,18m,Upp1,5.2097497,0.82274365,1.8909535916795432e-07,6.8745617825509795e-06,Bone-Marrow_granulocyte
44165,30m,Hba-a1,3.4694536,0.81808233,0.0005215180137057906,0.008473647994759338,Bone-Marrow_granulocyte
44050,30m,Alas2,5.7978077,0.79968226,6.718743990086732e-09,2.1056891186172683e-07,Bone-Marrow_granulocyte
44082,30m,Hbb-b1,5.013516,0.79066837,5.344430243523802e-07,1.4339244391388031e-05,Bone-Marrow_granulocyte
44170,30m,Lyst,3.3508115,0.7546042,0.0008057510746190968,0.012558662515660134,Bone-Marrow_granulocyte
44063,30m,Atrx,5.490162,0.74437153,4.0156514820804814e-08,1.1869025173254952e-06,Bone-Marrow_granulocyte
44029,30m,Tpr,6.3822665,0.7301121,1.7448570625498602e-10,6.01272782075831e-09,Bone-Marrow_granulocyte
43993,30m,Car2,7.5991817,0.6960891,2.980093450288349e-14,1.1681002413502204e-12,Bone-Marrow_granulocyte
29094,24m,Cd74,4.677432,0.6361625,2.9048946316499886e-06,0.003249459825650318,Bone-Marrow_granulocyte
29096,24m,Rhob,4.3601155,0.34582213,1.2999389327194355e-05,0.012562357043637912,Bone-Marrow_granulocyte
29095,24m,Klf6,4.378301,0.32419416,1.1960793418973726e-05,0.012423846992765422,Bone-Marrow_granulocyte
29087,24m,Zfp36,6.1770325,0.32401246,6.531755758706239e-10,2.374619806077653e-06,Bone-Marrow_granulocyte
29089,24m,Btg2,5.6988654,0.3181031,1.2060737726409857e-08,2.923120800290869e-05,Bone-Marrow_granulocyte
29088,24m,H2-K1,5.958682,0.30519,2.5428005865027712e-09,7.39548122578466e-06,Bone-Marrow_granulocyte
29084,24m,Klf2,8.217648,0.28122187,2.0753420464346418e-16,3.0179624039252563e-12,Bone-Marrow_granulocyte
29085,24m,Fos,6.330577,0.24126612,2.4424646463064657e-10,1.7759160443294312e-06,Bone-Marrow_granulocyte
29098,24m,Pnrc1,4.208046,0.24027663,2.575886546678388e-05,0.0208103012009984,Bone-Marrow_granulocyte
29093,24m,Plaur,4.7475457,0.19549064,2.058999024253565e-06,0.0024951636508912787,Bone-Marrow_granulocyte
5643,1m,Bcmo1,3.7849772,27.003225,0.0001537226757527768,0.0003252961511636904,Bone-Marrow_granulocytopoietic cell
6349,1m,Wdr60,2.8194218,26.765194,0.004811025405404684,0.009151331778338118,Bone-Marrow_granulocytopoietic cell
6698,1m,Zfp184,2.3791564,7.3391256,0.017352310786469545,0.03141649694432771,Bone-Marrow_granulocytopoietic cell
6839,1m,Ttpa,2.2246032,7.232942,0.0261078896938088,0.04636230698832185,Bone-Marrow_granulocytopoietic cell
5944,1m,E130012A19Rik,3.3437781,7.0459576,0.0008264578405054005,0.00166852004951125,Bone-Marrow_granulocytopoietic cell
4387,1m,Ak4,5.8039994,6.6387696,6.475149911577348e-09,1.7107854290362974e-08,Bone-Marrow_granulocytopoietic cell
4600,1m,Mccc2,5.472904,6.634333,4.427191438395003e-08,1.1227802214359981e-07,Bone-Marrow_granulocytopoietic cell
2441,1m,Pus7,9.873776,6.604416,5.408895453881166e-23,2.332626266024315e-22,Bone-Marrow_granulocytopoietic cell
4772,1m,Gm14085,5.1908517,6.5653725,2.093344008302672e-07,5.141261369487832e-07,Bone-Marrow_granulocytopoietic cell
5752,1m,Cbx6,3.6365302,6.483238,0.0002763353750742176,0.0005746895050008356,Bone-Marrow_granulocytopoietic cell
44448,30m,Scrg1,8.211123,2.1415277,2.1912781461942406e-16,8.809943821386963e-16,Bone-Marrow_granulocytopoietic cell
44039,30m,Fpr2,27.139303,2.0384996,3.386426761617256e-162,1.1866365775286297e-160,Bone-Marrow_granulocytopoietic cell
43842,30m,AA467197,43.17805,1.8626703,0.0,0.0,Bone-Marrow_granulocytopoietic cell
44639,30m,Bmx,3.6440856,1.658116,0.00026834401066794716,0.0005897322960757576,Bone-Marrow_granulocytopoietic cell
43684,30m,Ifitm6,54.394165,1.5807896,0.0,0.0,Bone-Marrow_granulocytopoietic cell
44426,30m,Fyb,9.311478,1.5740256,1.2606644785291269e-20,5.971525357254255e-20,Bone-Marrow_granulocytopoietic cell
43919,30m,Lilrb3,36.145897,1.5732611,4.315740909535219e-286,2.13467701722657e-284,Bone-Marrow_granulocytopoietic cell
44497,30m,1700047M11Rik,6.711015,1.5588883,1.9327509232252285e-11,6.307464974313571e-11,Bone-Marrow_granulocytopoietic cell
44071,30m,Plbd1,24.84468,1.5376377,2.951948312136322e-136,9.518233338156628e-135,Bone-Marrow_granulocytopoietic cell
43804,30m,Lgals3,46.711674,1.5370276,0.0,0.0,Bone-Marrow_granulocytopoietic cell
15579,18m,Zfp821,3.1317706,1.0938058,0.0017375556180611563,0.015961802778171406,Bone-Marrow_granulocytopoietic cell
29608,24m,Ptms,3.7838643,1.008501,0.00015441211652440383,0.002993947997997174,Bone-Marrow_granulocytopoietic cell
14553,18m,Tcf19,8.687628,1.006243,3.700874347350973e-18,3.0234895932122386e-16,Bone-Marrow_granulocytopoietic cell
15238,18m,Chit1,3.8533099,1.0028907,0.00011653171901706294,0.0015060282996437017,Bone-Marrow_granulocytopoietic cell
14827,18m,Hist1h3g,5.0922737,0.9560404,3.5379458983670806e-07,8.855216739079877e-06,Bone-Marrow_granulocytopoietic cell
14561,18m,Mxd3,8.321843,0.94079655,8.660605560719034e-17,6.5595065658320934e-15,Bone-Marrow_granulocytopoietic cell
14556,18m,Ccnf,8.611913,0.9221223,7.185170665240351e-18,5.741030319446438e-16,Bone-Marrow_granulocytopoietic cell
14770,18m,Slc35d2,5.3490996,0.916377,8.839277237052287e-08,2.5317858411390212e-06,Bone-Marrow_granulocytopoietic cell
14682,18m,Hist1h3c,5.8869123,0.9144721,3.9347754384150896e-09,1.4634144354330495e-07,Bone-Marrow_granulocytopoietic cell
14609,18m,Melk,6.723759,0.9098749,1.7709522194767283e-11,9.06802365339105e-10,Bone-Marrow_granulocytopoietic cell
15492,18m,Hist1h2an,3.2877223,0.90070486,0.0010100141656067731,0.01003938892430191,Bone-Marrow_granulocytopoietic cell
29101,24m,Mxd3,7.3329363,0.8761535,2.2516412166512127e-13,1.5592079320258064e-10,Bone-Marrow_granulocytopoietic cell
29673,24m,Slc35d2,3.6120102,0.77052444,0.0003038324668199275,0.005161602491232928,Bone-Marrow_granulocytopoietic cell
29183,24m,Kif11,5.8521147,0.6480074,4.853615892930489e-09,5.785351009425835e-07,Bone-Marrow_granulocytopoietic cell
29616,24m,Cd74,3.7740684,0.6284552,0.0001606067803398403,0.0030730839469762603,Bone-Marrow_granulocytopoietic cell
29246,24m,Olfml2b,5.2431903,0.626626,1.5782355008874817e-07,1.0774976832819604e-05,Bone-Marrow_granulocytopoietic cell
29783,24m,Tob1,3.322977,0.6149503,0.0008906223397022061,0.012208168838464354,Bone-Marrow_granulocytopoietic cell
29357,24m,Stk39,4.6071687,0.5961275,4.081889092852535e-06,0.00016086404116060044,Bone-Marrow_granulocytopoietic cell
29111,24m,Cdkn2c,6.892709,0.5958229,5.473988828274526e-12,2.4875857981490047e-09,Bone-Marrow_granulocytopoietic cell
29510,24m,Trim59,4.1006756,0.5917252,4.119455514583853e-05,0.0010364207974581036,Bone-Marrow_granulocytopoietic cell
116,1m,Hmga2,4.890986,4.266314,1.003321151340246e-06,1.5472212282916072e-05,Bone-Marrow_hematopoietic precursor cell
138,1m,Tmem121,4.5949426,3.5314648,4.3286844517267434e-06,6.105502356645035e-05,Bone-Marrow_hematopoietic precursor cell
137,1m,Myl10,4.6121545,3.339702,3.985167754896624e-06,5.642873368228501e-05,Bone-Marrow_hematopoietic precursor cell
181,1m,Tspan6,4.257591,3.3202205,2.0664173026832473e-05,0.000259946716398095,Bone-Marrow_hematopoietic precursor cell
348,1m,Mn1,3.3465936,3.2369812,0.0008181108429749335,0.0075680457242630296,Bone-Marrow_hematopoietic precursor cell
81,1m,Gm5111,5.4366007,3.127595,5.43066138042196e-08,9.64257360123274e-07,Bone-Marrow_hematopoietic precursor cell
66,1m,Dntt,5.7095313,3.0403268,1.1328779115509834e-08,2.2024479398094117e-07,Bone-Marrow_hematopoietic precursor cell
146,1m,AI848285,4.547364,3.0224445,5.432195399216303e-06,7.516173691284821e-05,Bone-Marrow_hematopoietic precursor cell
45656,30m,Hspa1a,2.909862,2.9724905,0.0036158820760580908,0.01926086342492189,Bone-Marrow_hematopoietic precursor cell
162,1m,Tbxa2r,4.363321,2.7455974,1.2810300030593854e-05,0.000168433438557772,Bone-Marrow_hematopoietic precursor cell
43941,30m,Ms4a6d,10.704945,2.716216,9.64887061782695e-27,4.251935652255743e-25,Bone-Marrow_hematopoietic precursor cell
43859,30m,Tctex1d1,11.651347,2.5264072,2.258600447353844e-31,1.346088840386049e-29,Bone-Marrow_hematopoietic precursor cell
175,1m,Pglyrp2,4.291031,2.5219188,1.7784554023654794e-05,0.00022706144390868133,Bone-Marrow_hematopoietic precursor cell
45252,30m,Fcgr1,3.8948033,2.4833791,9.827842511020338e-05,0.0007192576033983783,Bone-Marrow_hematopoietic precursor cell
43960,30m,Naaa,10.383369,2.404479,2.951696751625327e-25,1.2263878332038716e-23,Bone-Marrow_hematopoietic precursor cell
45740,30m,Saa3,2.7626579,2.376146,0.005733281017091369,0.02882896699534671,Bone-Marrow_hematopoietic precursor cell
43752,30m,Klf4,13.373046,2.295363,8.690742483827841e-41,9.647387572505685e-39,Bone-Marrow_hematopoietic precursor cell
43948,30m,Trem2,10.5373125,2.2791247,5.813646512051798e-26,2.5086661002450224e-24,Bone-Marrow_hematopoietic precursor cell
43657,30m,Dmkn,16.40842,2.2313766,1.6647772953538822e-60,7.565372321573799e-58,Bone-Marrow_hematopoietic precursor cell
44396,30m,Ccdc109b,7.471928,2.1304176,7.902830682399025e-14,1.374676600280462e-12,Bone-Marrow_hematopoietic precursor cell
14633,18m,Aldh1a1,3.7167552,1.7290759,0.0002017978463821278,0.00391272570945187,Bone-Marrow_hematopoietic precursor cell
14552,18m,Gata2,6.4611444,1.7214705,1.0391391062080612e-10,1.3492107930783595e-08,Bone-Marrow_hematopoietic precursor cell
14595,18m,Itga2b,4.347649,1.6444777,1.3760440738519516e-05,0.00040673680814798,Bone-Marrow_hematopoietic precursor cell
14555,18m,Sdsl,6.1921134,1.6380672,5.936282194491221e-10,6.589726387197812e-08,Bone-Marrow_hematopoietic precursor cell
14668,18m,F2r,3.3979282,1.6125704,0.0006789821875682659,0.010697463674558746,Bone-Marrow_hematopoietic precursor cell
14719,18m,Mfsd2b,2.9149563,1.6018625,0.003557383790505166,0.04175260297136895,Bone-Marrow_hematopoietic precursor cell
14577,18m,Myct1,4.911511,1.5295365,9.037724910877475e-07,3.755045590113721e-05,Bone-Marrow_hematopoietic precursor cell
14615,18m,Slc22a3,4.0055017,1.3909155,6.188594398834857e-05,0.0014172368464229368,Bone-Marrow_hematopoietic precursor cell
14574,18m,Tacstd2,4.995217,1.3888859,5.876962789280464e-07,2.5664502366881835e-05,Bone-Marrow_hematopoietic precursor cell
14570,18m,I730030J21Rik,5.1705155,1.3547117,2.334490986267412e-07,1.1869988784021225e-05,Bone-Marrow_hematopoietic precursor cell
0,1m,Adam33,9.250411,3.7626333,2.2363127563650185e-20,3.25204601030601e-16,Bone-Marrow MEP cell
2,1m,Chst10,5.0192466,2.5126882,5.187449868761663e-07,0.00017543231625937697,Bone-Marrow MEP cell
28,1m,Cdk5rap1,3.5195467,2.08348,0.0004322849002813878,0.029581767477256608,Bone-Marrow MEP cell
14542,18m,Sh2d4a,7.5488544,1.8845417,4.391040899556959e-14,1.1652284080539654e-12,Bone-Marrow MEP cell
15799,18m,Scamp1,2.648532,1.8262115,0.008084223510092296,0.04590424767034837,Bone-Marrow MEP cell
15363,18m,Cml1,3.023734,1.7785317,0.002496757764868046,0.017754450570518887,Bone-Marrow MEP cell
15646,18m,Alg2,2.7591116,1.7656888,0.0057958721870907896,0.03535384787947746,Bone-Marrow MEP cell
44925,30m,Gpr150,2.7568765,1.7160387,0.005835640754681535,0.026610814629845995,Bone-Marrow MEP cell
14787,18m,Chpf2,3.858564,1.7035072,0.00011405522553428152,0.0012661000684881848,Bone-Marrow MEP cell
44407,30m,Fam132b,6.525667,1.7009406,6.769947396512291e-11,1.2275383421456576e-09,Bone-Marrow MEP cell
14873,18m,Aldh3b2,3.660674,1.6852361,0.0002515525748014393,0.0025474077595839346,Bone-Marrow MEP cell
32,1m,Xaf1,3.4692895,1.68259,0.0005218368157925726,0.032712915218033524,Bone-Marrow MEP cell
15139,18m,Loxl2,3.2636442,1.67695,0.0010998915262469414,0.009031407439120849,Bone-Marrow MEP cell
15032,18m,Prss50,3.3954747,1.6677725,0.0006850969631345844,0.006063712743702451,Bone-Marrow MEP cell
14688,18m,Hpn,4.123571,1.6122003,3.730434268088541e-05,0.00046765495798744454,Bone-Marrow MEP cell
14908,18m,Zswim1,3.596153,1.6028796,0.00032295772163869804,0.003173277829776991,Bone-Marrow MEP cell
44106,30m,Plek2,10.041091,1.5751692,1.0055550607931759e-23,3.0400793542732564e-22,Bone-Marrow MEP cell
44881,30m,Ier3,3.0226665,1.5448115,0.002505583090239905,0.012987486160838134,Bone-Marrow MEP cell
7,1m,Irf7,4.354803,1.4381822,1.331865563562052e-05,0.0021052161984042783,Bone-Marrow MEP cell
4,1m,Cbx6,4.5209913,1.4321349,6.155077412646377e-06,0.0012095558883068057,Bone-Marrow MEP cell
44289,30m,Fabp5,7.923108,1.35538,2.316463195572548e-15,5.0579591276300295e-14,Bone-Marrow MEP cell
44791,30m,Lrg1,3.5994437,1.2665068,0.00031889863940382884,0.002209349220681505,Bone-Marrow MEP cell
13,1m,Hsdl1,4.003311,1.2470832,6.246211607084823e-05,0.006933771693910496,Bone-Marrow MEP cell
14,1m,Sppl3,3.9527454,1.2279906,7.725962466033157e-05,0.008141372911670592,Bone-Marrow MEP cell
43,1m,Fbxw4,3.3175929,1.207973,0.0009079672392890077,0.047666641132638084,Bone-Marrow MEP cell
20,1m,Eif2ak2,3.721963,1.196523,0.0001976799579800065,0.017317240656296713,Bone-Marrow MEP cell
43969,30m,Pim1,12.1697,1.1890075,4.5073824548355306e-34,1.9054173156458804e-32,Bone-Marrow MEP cell
44944,30m,Gm11428,2.6507075,1.1815841,0.008032336814359563,0.034588759832519037,Bone-Marrow MEP cell
44932,30m,Cish,2.7269628,1.165802,0.006392025360049573,0.028715734564671264,Bone-Marrow MEP cell
44965,30m,Ifitm1,2.5080864,1.1236749,0.012138694789053078,0.04895199656750135,Bone-Marrow MEP cell
29100,24m,Zfp592,3.4092743,0.9409069,0.0006513593121827897,0.031055957763154517,Bone-Marrow MEP cell
29095,24m,Dclk2,3.6414115,0.8001723,0.00027114728660845177,0.015342505221245547,Bone-Marrow MEP cell
29096,24m,H2-Q4,3.5840876,0.73948646,0.00033825863379628767,0.018562102085530625,Bone-Marrow MEP cell
29097,24m,Bap1,3.5749793,0.7244009,0.00035025573396804487,0.019005294340907867,Bone-Marrow MEP cell
29086,24m,Cd74,4.2475753,0.6366924,2.1609651146402117e-05,0.001927899061171654,Bone-Marrow MEP cell
29084,24m,Apol11b,4.52726,0.6070634,5.9753496039351945e-06,0.0007899412176402327,Bone-Marrow MEP cell
29101,24m,Tbl3,3.388885,0.5902398,0.0007017741403848132,0.033026535758821855,Bone-Marrow MEP cell
29085,24m,Wdhd1,4.2562656,0.55353034,2.078695133753847e-05,0.001865949668830151,Bone-Marrow MEP cell
29088,24m,Bcl7c,3.953936,0.5473322,7.68759724967454e-05,0.005480050941410155,Bone-Marrow MEP cell
29089,24m,Cpsf3l,3.7665884,0.5234575,0.00016549346064736767,0.010284640618521456,Bone-Marrow MEP cell
43655,30m,Cxcl16,3.8414543,3.1935546,0.00012230755789186627,0.0055064907333235895,Bone-Marrow_monocyte
20,1m,Ddit4,7.1951723,2.8860445,6.238182808201637e-13,3.4890636306487773e-10,Bone-Marrow_monocyte
43663,30m,Bcl2a1b,3.696322,2.2197962,0.00021874560832245218,0.008860720435167408,Bone-Marrow_monocyte
131,1m,Fkbp5,4.384262,2.2151124,1.1637955749620748e-05,0.0011061382517057838,Bone-Marrow_monocyte
43654,30m,Saa3,3.843275,2.094041,0.0001214032099079162,0.005482749933170551,Bone-Marrow_monocyte
43629,30m,H2-Aa,8.158367,2.0125744,3.3958434811235717e-16,4.489305082045362e-13,Bone-Marrow_monocyte
4,1m,Oas1a,9.735929,1.9204298,2.1187410753475894e-22,5.135122119617441e-19,Bone-Marrow_monocyte
43632,30m,H2-Eb1,6.859369,1.9185114,6.916539599830701e-12,3.143134964398064e-09,Bone-Marrow_monocyte
43627,30m,H2-Ab1,8.669062,1.9140956,4.356961194848715e-18,1.0559821615915002e-14,Bone-Marrow_monocyte
43652,30m,Il1b,3.8826084,1.8188738,0.00010334191685532154,0.004863424449547203,Bone-Marrow_monocyte
43634,30m,Lair1,5.6074433,1.7685512,2.0533725700471183e-08,2.9860143913625196e-06,Bone-Marrow_monocyte
113,1m,Oas3,4.6176,1.6788757,3.8820382213638005e-06,0.0004244556377073112,Bone-Marrow_monocyte
43643,30m,Pltp,4.285865,1.676455,1.8202946965019894e-05,0.0011360826384777653,Bone-Marrow_monocyte
43636,30m,Zfp36l1,5.3248267,1.660108,1.0104929478083502e-07,1.2559477305153016e-05,Bone-Marrow_monocyte
75,1m,Oasl2,5.200155,1.3415152,1.9912282274885703e-07,3.150783919544655e-05,Bone-Marrow_monocyte
52,1m,Gm4902,5.764548,1.2742143,8.187713511322018e-09,1.8317804597176122e-06,Bone-Marrow_monocyte
69,1m,Rtp4,5.415035,1.2566797,6.127686191950446e-08,1.0483389718040399e-05,Bone-Marrow_monocyte
16,1m,Mnda,7.457727,1.2418369,8.802792061455867e-14,6.09572391227101e-11,Bone-Marrow_monocyte
154,1m,Adrb2,4.0744286,1.1211127,4.61275161122864e-05,0.0037474097167869767,Bone-Marrow_monocyte
6,1m,C1galt1c1,9.181899,1.115159,4.235538652451243e-20,7.699150385493247e-17,Bone-Marrow_monocyte
14746,18m,Hist1h2bc,4.116642,1.0368899,3.8443231988460076e-05,0.0026369881112084264,Bone-Marrow_monocyte
14789,18m,Bloc1s2,3.879538,0.7019387,0.0001046550551907009,0.005898813227066561,Bone-Marrow_monocyte
14874,18m,1810022K09Rik,3.3339436,0.60671276,0.0008562403083490054,0.035074497363411936,Bone-Marrow_monocyte
14589,18m,Prtn3,5.323486,0.59372395,1.0179736005183015e-07,2.991016680088985e-05,Bone-Marrow_monocyte
14883,18m,Fabp5,3.241466,0.5527282,0.0011891662003036213,0.04711949559895167,Bone-Marrow_monocyte
14770,18m,Srsf6,3.9816341,0.54806477,6.844307474913674e-05,0.004164431769882621,Bone-Marrow_monocyte
14888,18m,2310004N24Rik,3.2238512,0.52242166,0.0012647909200271185,0.04944244505116763,Bone-Marrow_monocyte
14873,18m,Elane,3.3411286,0.5167947,0.0008343858677022025,0.03427581719809443,Bone-Marrow_monocyte
14697,18m,Plp2,4.39083,0.5009164,1.1291881497808188e-05,0.0010262908796320417,Bone-Marrow_monocyte
14625,18m,Rpl31-ps12,4.828186,0.47687113,1.3778219588280255e-06,0.00023298008052647845,Bone-Marrow_monocyte
43625,24m,Chi3l3,-5.2579846,-0.34418994,1.4564266756627497e-07,0.002117935671748771,Bone-Marrow_monocyte
43852,30m,C5ar1,5.423694,4.292928,5.837971109588283e-08,3.6751418127979574e-06,Bone-Marrow_naïve T cell
43828,30m,Cxcr2,5.7533326,4.10719,8.750119301824303e-09,6.147064487300919e-07,Bone-Marrow_naïve T cell
43993,30m,Tmem40,3.8578386,3.914099,0.00011439418369493169,0.004037670435174021,Bone-Marrow_naïve T cell
43958,30m,Ceacam10,4.1334305,3.9017231,3.57388691404115e-05,0.0014354369484851687,Bone-Marrow_naïve T cell
43686,30m,Gda,8.233808,3.8627772,1.813550646963912e-16,4.323385821008067e-14,Bone-Marrow_naïve T cell
44077,30m,Fcgr4,3.144367,3.8412597,0.0016644659032925336,0.04289516744748619,Bone-Marrow_naïve T cell
43877,30m,Mrgpra2b,5.1256204,3.8218327,2.965596668940991e-07,1.6845979203023396e-05,Bone-Marrow_naïve T cell
43670,30m,Cd177,9.01413,3.7575574,1.984395940523037e-19,6.412685726019112e-17,Bone-Marrow_naïve T cell
44090,30m,Slfn4,3.0889807,3.6492548,0.002008445706308181,0.04969635663387676,Bone-Marrow_naïve T cell
43845,30m,Hdc,5.523747,3.4842172,3.318451906635612e-08,2.154327126173887e-06,Bone-Marrow_naïve T cell
18,1m,Atp1b1,3.2915072,2.2436125,0.0009965204087198846,0.04814418532758991,Bone-Marrow_naïve T cell
5,1m,Daxx,3.7547493,2.0446823,0.00017351507798086543,0.009895122603912725,Bone-Marrow_naïve T cell
