,Pearson Correlation,Absolute Correlation,P-values
Slc9a3r1,-0.023117617636338787,0.023117617636338787,0.10271033936800163
Ccnd1,-0.2820479508298406,0.2820479508298406,8.41713478983443e-92
Nipsnap1,0.0012566025137600342,0.0012566025137600342,0.9293277105209892
Otud4,-0.00434462537828189,0.00434462537828189,0.7591143689674433
Pcf11,-0.00219308027371993,0.00219308027371993,0.8769890614470123
Aph1a,-0.031009586136376385,0.031009586136376385,0.0285841208107537
Canx,-0.015281333984174608,0.015281333984174608,0.2807591287627986
Cry2,-0.10628498841212886,0.10628498841212886,5.3581190280355856e-14
Tshz1,0.002520788451043262,0.002520788451043262,0.8587882524943404
Ccdc107,0.0105415106705875,0.0105415106705875,0.45685362062762735
Wdr46,0.00015832292202266248,0.00015832292202266248,0.9910843114042411
Zfp148,-0.04690511035769979,0.04690511035769979,0.0009250789094829488
Tomm70a,0.011817819677282697,0.011817819677282697,0.4042089750129238
Mrpl35,0.024651781129289577,0.024651781129289577,0.08182727721945608
Mob4,0.04389664622085884,0.04389664622085884,0.0019371147024428398
Smg7,0.031348373160218254,0.031348373160218254,0.026890477764777453
Rps28,0.10279221911542145,0.10279221911542145,3.481600297228079e-13
Mapkapk5,0.028856175330000757,0.028856175330000757,0.04164146582092251
